subtask	score
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.964345972839261
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.958824595325234
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.961145474478354
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.96391177532997
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.953052905013848
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.929480762018182
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.932810678644804
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.925828257168613
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.9696558472471235
en.sub.lower.topic-model-100-2.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.962585833673394
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.978223158397521
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.9618900687140055
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.994964548417915
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.969303127152596
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.978492590168685
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.975002896995683
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.932212012744605
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.956135550590597
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.945710383286018
en.sub.lower.topic-model-100-3.sub.lem-udpipe.parsed.lower.topic-model-100-9	6.000471666502136
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.979156752357337
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.9268186366411975
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.93108588876024
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.92285174147653
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.9394602351567904
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-5	5.883592589043575
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-6	5.886192469439429
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-7	5.896275709393514
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-8	5.921438205562145
en.sub.lower.topic-model-100-4.sub.lem-udpipe.parsed.lower.topic-model-100-9	5.937000465631261
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-0	5.987447159626857
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-1	5.967827886965432
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-2	5.99670505852408
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-3	5.958350164374986
en.sub.lower.topic-model-100-5.sub.lem-udpipe.parsed.lower.topic-model-100-4	5.967334623209966
