subtask	score
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-1	5.036466462582576
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-2	4.955544021551654
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-3	4.977566014824664
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-4	5.021887968752237
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-5	5.042144508703
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-6	4.958219976131894
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-7	5.02433465247937
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-8	5.021524471134727
en.sub.lower.topic-model-100-9.sub.lem-treetagger.parsed.lower.topic-model-100-9	5.027752722319025
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.914738460379565
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.845492096157324
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.883238791924866
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.880970784579377
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.795419816592335
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.849583750205896
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.9255454505312315
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-7	4.94790800370131
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-8	4.923271350285043
en.sub.lower.topic-model-100-0.sub.lem-udpipe.parsed.lower.topic-model-100-9	4.950720162262864
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-0	4.9563002225872665
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-1	4.900945332682476
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-2	4.880835691736161
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-3	4.900787960009637
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-4	4.791820425836917
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-5	4.848623477074174
en.sub.lower.topic-model-100-1.sub.lem-udpipe.parsed.lower.topic-model-100-6	4.918074389097169
